t	xt
3.41	-0.215841-0.136977i
3.411	-0.21661-0.135564i
3.412	-0.217371-0.134146i
3.413	-0.218122-0.132725i
3.414	-0.218864-0.131299i
3.415	-0.219597-0.129869i
3.416	-0.220321-0.128436i
3.417	-0.221035-0.126998i
3.418	-0.22174-0.125557i
3.419	-0.222435-0.124111i
3.42	-0.223121-0.122662i
3.421	-0.223798-0.121209i
3.422	-0.224466-0.119753i
3.423	-0.225123-0.118293i
3.424	-0.225772-0.116829i
3.425	-0.226411-0.115362i
3.426	-0.22704-0.113892i
3.427	-0.227661-0.112418i
3.428	-0.228271-0.110941i
3.429	-0.228872-0.109461i
3.43	-0.229463-0.107977i
3.431	-0.230045-0.106491i
3.432	-0.230618-0.105001i
3.433	-0.23118-0.103509i
3.434	-0.231733-0.102013i
3.435	-0.232277-0.100515i
3.436	-0.232811-0.0990142i
3.437	-0.233335-0.0975104i
3.438	-0.233849-0.096004i
3.439	-0.234354-0.094495i
3.44	-0.234849-0.0929834i
3.441	-0.235335-0.0914694i
3.442	-0.235811-0.089953i
3.443	-0.236277-0.0884342i
3.444	-0.236733-0.0869131i
3.445	-0.237179-0.0853898i
3.446	-0.237616-0.0838643i
3.447	-0.238043-0.0823368i
3.448	-0.23846-0.0808071i
3.449	-0.238868-0.0792756i
3.45	-0.239265-0.077742i
3.451	-0.239653-0.0762067i
3.452	-0.240031-0.0746695i
3.453	-0.2404-0.0731306i
3.454	-0.240758-0.0715901i
3.455	-0.241107-0.0700479i
3.456	-0.241445-0.0685042i
3.457	-0.241774-0.0669591i
3.458	-0.242093-0.0654125i
3.459	-0.242403-0.0638645i
3.46	-0.242702-0.0623153i
3.461	-0.242992-0.0607648i
3.462	-0.243271-0.0592132i
3.463	-0.243541-0.0576604i
3.464	-0.243801-0.0561066i
3.465	-0.244051-0.0545519i
3.466	-0.244291-0.0529962i
3.467	-0.244522-0.0514396i
3.468	-0.244742-0.0498823i
3.469	-0.244953-0.0483242i
3.47	-0.245153-0.0467655i
3.471	-0.245344-0.0452062i
3.472	-0.245525-0.0436463i
3.473	-0.245696-0.0420859i
3.474	-0.245857-0.0405251i
3.475	-0.246009-0.038964i
3.476	-0.24615-0.0374025i
3.477	-0.246282-0.0358408i
3.478	-0.246404-0.034279i
3.479	-0.246516-0.032717i
3.48	-0.246618-0.031155i
3.481	-0.24671-0.0295931i
3.482	-0.246792-0.0280311i
3.483	-0.246865-0.0264694i
3.484	-0.246927-0.0249078i
3.485	-0.24698-0.0233465i
3.486	-0.247023-0.0217855i
3.487	-0.247056-0.0202249i
3.488	-0.247079-0.0186647i
3.489	-0.247093-0.0171051i
3.49	-0.247097-0.015546i
3.491	-0.247091-0.0139876i
3.492	-0.247075-0.0124298i
3.493	-0.247049-0.0108728i
3.494	-0.247014-0.00931662i
3.495	-0.246969-0.0077613i
3.496	-0.246914-0.00620693i
3.497	-0.246849-0.00465355i
3.498	-0.246775-0.00310123i
3.499	-0.246691-0.00155002i
3.5	-0.246597-2.11396e-16i
3.501	-0.246493+0.00154878i
3.502	-0.24638+0.00309627i
3.503	-0.246257+0.00464239i
3.504	-0.246125+0.0061871i
3.505	-0.245983+0.00773032i
3.506	-0.245831+0.00927201i
3.507	-0.24567+0.0108121i
3.508	-0.245499+0.0123505i
3.509	-0.245318+0.0138872i
3.51	-0.245128+0.0154221i
3.511	-0.244928+0.0169552i
3.512	-0.244719+0.0184864i
3.513	-0.2445+0.0200156i
3.514	-0.244272+0.0215429i
3.515	-0.244034+0.023068i
3.516	-0.243787+0.024591i
3.517	-0.24353+0.0261118i
3.518	-0.243264+0.0276304i
3.519	-0.242988+0.0291466i
3.52	-0.242703+0.0306605i
3.521	-0.242409+0.032172i
3.522	-0.242105+0.033681i
3.523	-0.241792+0.0351874i
3.524	-0.241469+0.0366912i
3.525	-0.241137+0.0381924i
3.526	-0.240796+0.0396909i
3.527	-0.240446+0.0411866i
3.528	-0.240086+0.0426795i
3.529	-0.239718+0.0441694i
3.53	-0.23934+0.0456565i
3.531	-0.238952+0.0471405i
3.532	-0.238556+0.0486215i
3.533	-0.238151+0.0500994i
3.534	-0.237736+0.0515741i
3.535	-0.237312+0.0530456i
3.536	-0.23688+0.0545138i
3.537	-0.236438+0.0559787i
3.538	-0.235987+0.0574402i
3.539	-0.235527+0.0588982i
3.54	-0.235058+0.0603528i
3.541	-0.234581+0.0618037i
3.542	-0.234094+0.0632511i
3.543	-0.233599+0.0646948i
3.544	-0.233094+0.0661348i
3.545	-0.232581+0.0675711i
3.546	-0.232059+0.0690035i
3.547	-0.231528+0.070432i
3.548	-0.230989+0.0718566i
3.549	-0.230441+0.0732772i
3.55	-0.229884+0.0746937i
3.551	-0.229318+0.0761062i
3.552	-0.228744+0.0775145i
3.553	-0.228161+0.0789187i
3.554	-0.22757+0.0803185i
3.555	-0.22697+0.0817141i
3.556	-0.226361+0.0831053i
3.557	-0.225744+0.0844921i
3.558	-0.225119+0.0858745i
3.559	-0.224485+0.0872524i
3.56	-0.223843+0.0886257i
3.561	-0.223192+0.0899943i
3.562	-0.222533+0.0913584i
3.563	-0.221866+0.0927177i
3.564	-0.221191+0.0940722i
3.565	-0.220507+0.095422i
3.566	-0.219815+0.0967668i
3.567	-0.219115+0.0981068i
3.568	-0.218407+0.0994418i
3.569	-0.217691+0.100772i
3.57	-0.216967+0.102097i
3.571	-0.216234+0.103417i
3.572	-0.215494+0.104731i
3.573	-0.214746+0.106041i
3.574	-0.21399+0.107345i
3.575	-0.213226+0.108644i
3.576	-0.212454+0.109938i
3.577	-0.211674+0.111226i
3.578	-0.210887+0.112509i
3.579	-0.210092+0.113786i
3.58	-0.209289+0.115058i
3.581	-0.208479+0.116324i
3.582	-0.20766+0.117584i
3.583	-0.206835+0.118839i
3.584	-0.206002+0.120088i
3.585	-0.205161+0.121332i
3.586	-0.204313+0.122569i
3.587	-0.203457+0.123801i
3.588	-0.202594+0.125027i
3.589	-0.201724+0.126247i
3.59	-0.200847+0.127461i
3.591	-0.199962+0.128669i
3.592	-0.19907+0.129871i
3.593	-0.19817+0.131067i
3.594	-0.197264+0.132256i
3.595	-0.196351+0.13344i
3.596	-0.19543+0.134617i
3.597	-0.194503+0.135788i
3.598	-0.193568+0.136953i
3.599	-0.192627+0.138111i
3.6	-0.191679+0.139263i
3.601	-0.190723+0.140408i
3.602	-0.189762+0.141547i
3.603	-0.188793+0.142679i
3.604	-0.187818+0.143805i
3.605	-0.186836+0.144925i
3.606	-0.185847+0.146037i
3.607	-0.184852+0.147143i
3.608	-0.18385+0.148242i
3.609	-0.182842+0.149335i
3.61	-0.181827+0.150421i
3.611	-0.180806+0.151499i
3.612	-0.179779+0.152571i
3.613	-0.178745+0.153637i
3.614	-0.177705+0.154695i
3.615	-0.176659+0.155746i
3.616	-0.175607+0.15679i
3.617	-0.174548+0.157827i
3.618	-0.173484+0.158857i
3.619	-0.172413+0.15988i
3.62	-0.171337+0.160896i
3.621	-0.170254+0.161904i
3.622	-0.169166+0.162906i
3.623	-0.168072+0.1639i
3.624	-0.166972+0.164887i
3.625	-0.165866+0.165866i
3.626	-0.164755+0.166838i
3.627	-0.163638+0.167803i
3.628	-0.162515+0.16876i
3.629	-0.161387+0.16971i
3.63	-0.160254+0.170653i
3.631	-0.159115+0.171588i
3.632	-0.15797+0.172515i
3.633	-0.15682+0.173435i
3.634	-0.155665+0.174347i
3.635	-0.154505+0.175251i
3.636	-0.153339+0.176148i
3.637	-0.152169+0.177037i
3.638	-0.150993+0.177919i
3.639	-0.149812+0.178792i
3.64	-0.148626+0.179658i
3.641	-0.147436+0.180516i
3.642	-0.14624+0.181367i
3.643	-0.145039+0.182209i
3.644	-0.143834+0.183043i
3.645	-0.142624+0.18387i
3.646	-0.14141+0.184689i
3.647	-0.14019+0.185499i
3.648	-0.138966+0.186302i
3.649	-0.137738+0.187097i
3.65	-0.136505+0.187883i
3.651	-0.135268+0.188662i
3.652	-0.134026+0.189432i
3.653	-0.13278+0.190194i
3.654	-0.13153+0.190948i
3.655	-0.130275+0.191694i
3.656	-0.129017+0.192432i
3.657	-0.127754+0.193162i
3.658	-0.126487+0.193883i
3.659	-0.125216+0.194596i
3.66	-0.123942+0.195301i
3.661	-0.122663+0.195997i
3.662	-0.121381+0.196685i
3.663	-0.120094+0.197365i
3.664	-0.118804+0.198037i
3.665	-0.117511+0.1987i
3.666	-0.116213+0.199354i
3.667	-0.114913+0.200001i
3.668	-0.113608+0.200638i
3.669	-0.1123+0.201268i
3.67	-0.110989+0.201889i
3.671	-0.109675+0.202501i
3.672	-0.108357+0.203105i
3.673	-0.107036+0.2037i
3.674	-0.105711+0.204287i
3.675	-0.104384+0.204865i
3.676	-0.103053+0.205435i
3.677	-0.10172+0.205996i
3.678	-0.100384+0.206548i
3.679	-0.0990441+0.207092i
3.68	-0.0977019+0.207627i
3.681	-0.0963569+0.208154i
3.682	-0.0950091+0.208671i
3.683	-0.0936586+0.209181i
3.684	-0.0923056+0.209681i
3.685	-0.0909499+0.210173i
3.686	-0.0895917+0.210656i
3.687	-0.0882311+0.21113i
3.688	-0.086868+0.211596i
3.689	-0.0855026+0.212052i
3.69	-0.0841349+0.2125i
3.691	-0.0827649+0.21294i
3.692	-0.0813928+0.21337i
3.693	-0.0800186+0.213792i
3.694	-0.0786422+0.214205i
3.695	-0.0772639+0.214609i
3.696	-0.0758836+0.215004i
3.697	-0.0745014+0.21539i
3.698	-0.0731173+0.215768i
3.699	-0.0717315+0.216136i
3.7	-0.0703439+0.216496i
3.701	-0.0689547+0.216847i
3.702	-0.0675638+0.217189i
3.703	-0.0661713+0.217523i
3.704	-0.0647774+0.217847i
3.705	-0.063382+0.218162i
3.706	-0.0619852+0.218469i
3.707	-0.0605871+0.218766i
3.708	-0.0591877+0.219055i
3.709	-0.057787+0.219335i
3.71	-0.0563852+0.219606i
3.711	-0.0549823+0.219868i
3.712	-0.0535783+0.220121i
3.713	-0.0521733+0.220365i
3.714	-0.0507674+0.2206i
3.715	-0.0493606+0.220826i
3.716	-0.0479529+0.221044i
3.717	-0.0465445+0.221252i
3.718	-0.0451354+0.221452i
3.719	-0.0437256+0.221642i
3.72	-0.0423152+0.221824i
3.721	-0.0409042+0.221997i
3.722	-0.0394928+0.22216i
3.723	-0.0380809+0.222315i
3.724	-0.0366686+0.222461i
3.725	-0.0352561+0.222598i
3.726	-0.0338432+0.222726i
3.727	-0.0324301+0.222845i
3.728	-0.0310169+0.222955i
3.729	-0.0296036+0.223056i
3.73	-0.0281902+0.223149i
3.731	-0.0267769+0.223232i
3.732	-0.0253636+0.223307i
3.733	-0.0239505+0.223372i
3.734	-0.0225375+0.223429i
3.735	-0.0211248+0.223477i
3.736	-0.0197123+0.223516i
3.737	-0.0183002+0.223546i
3.738	-0.0168886+0.223567i
3.739	-0.0154773+0.223579i
3.74	-0.0140666+0.223582i
3.741	-0.0126565+0.223577i
3.742	-0.011247+0.223563i
3.743	-0.00983812+0.223539i
3.744	-0.00843002+0.223507i
3.745	-0.00702272+0.223467i
3.746	-0.00561626+0.223417i
3.747	-0.00421071+0.223358i
3.748	-0.00280611+0.223291i
3.749	-0.00140252+0.223215i
3.75	-6.01301e-16+0.22313i
3.751	0.0014014+0.223037i
3.752	0.00280162+0.222934i
3.753	0.00420061+0.222823i
3.754	0.00559832+0.222703i
3.755	0.00699468+0.222574i
3.756	0.00838966+0.222437i
3.757	0.00978318+0.222291i
3.758	0.0111752+0.222136i
3.759	0.0125657+0.221973i
3.76	0.0139545+0.221801i
3.761	0.0153417+0.22162i
3.762	0.0167272+0.221431i
3.763	0.0181109+0.221233i
3.764	0.0194928+0.221026i
3.765	0.0208728+0.220811i
3.766	0.0222509+0.220587i
3.767	0.023627+0.220355i
3.768	0.025001+0.220114i
3.769	0.026373+0.219865i
3.77	0.0277428+0.219607i
3.771	0.0291104+0.21934i
3.772	0.0304758+0.219066i
3.773	0.0318389+0.218782i
3.774	0.0331996+0.21849i
3.775	0.0345579+0.21819i
3.776	0.0359138+0.217882i
3.777	0.0372672+0.217565i
3.778	0.038618+0.217239i
3.779	0.0399662+0.216906i
3.78	0.0413117+0.216563i
3.781	0.0426545+0.216213i
3.782	0.0439946+0.215855i
3.783	0.0453318+0.215488i
3.784	0.0466662+0.215112i
3.785	0.0479976+0.214729i
3.786	0.0493261+0.214338i
3.787	0.0506516+0.213938i
3.788	0.051974+0.21353i
3.789	0.0532933+0.213114i
3.79	0.0546094+0.21269i
3.791	0.0559223+0.212257i
3.792	0.057232+0.211817i
3.793	0.0585383+0.211369i
3.794	0.0598413+0.210912i
3.795	0.0611408+0.210448i
3.796	0.0624369+0.209976i
3.797	0.0637295+0.209496i
3.798	0.0650185+0.209007i
3.799	0.0663039+0.208511i
3.8	0.0675857+0.208007i
3.801	0.0688637+0.207496i
3.802	0.070138+0.206976i
3.803	0.0714086+0.206449i
3.804	0.0726752+0.205914i
3.805	0.073938+0.205371i
3.806	0.0751968+0.20482i
3.807	0.0764517+0.204262i
3.808	0.0777025+0.203696i
3.809	0.0789492+0.203122i
3.81	0.0801918+0.202541i
3.811	0.0814302+0.201953i
3.812	0.0826645+0.201357i
3.813	0.0838944+0.200753i
3.814	0.0851201+0.200142i
3.815	0.0863414+0.199523i
3.816	0.0875583+0.198897i
3.817	0.0887707+0.198264i
3.818	0.0899787+0.197623i
3.819	0.0911821+0.196975i
3.82	0.092381+0.19632i
3.821	0.0935752+0.195657i
3.822	0.0947648+0.194987i
3.823	0.0959497+0.19431i
3.824	0.0971298+0.193626i
3.825	0.0983051+0.192935i
3.826	0.0994756+0.192236i
3.827	0.100641+0.191531i
3.828	0.101802+0.190818i
3.829	0.102958+0.190099i
3.83	0.104108+0.189373i
3.831	0.105254+0.188639i
3.832	0.106395+0.187899i
3.833	0.10753+0.187152i
3.834	0.108661+0.186398i
3.835	0.109786+0.185637i
3.836	0.110905+0.18487i
3.837	0.11202+0.184096i
3.838	0.113129+0.183315i
3.839	0.114233+0.182527i
3.84	0.115332+0.181733i
3.841	0.116425+0.180933i
3.842	0.117512+0.180126i
3.843	0.118594+0.179312i
3.844	0.11967+0.178492i
3.845	0.120741+0.177665i
3.846	0.121806+0.176833i
3.847	0.122866+0.175993i
3.848	0.12392+0.175148i
3.849	0.124968+0.174296i
3.85	0.12601+0.173438i
3.851	0.127046+0.172574i
3.852	0.128077+0.171703i
3.853	0.129102+0.170827i
3.854	0.13012+0.169944i
3.855	0.131133+0.169056i
3.856	0.13214+0.168161i
3.857	0.133141+0.167261i
3.858	0.134135+0.166354i
3.859	0.135124+0.165442i
3.86	0.136106+0.164524i
3.861	0.137082+0.1636i
3.862	0.138052+0.162671i
3.863	0.139016+0.161735i
3.864	0.139974+0.160794i
3.865	0.140925+0.159848i
3.866	0.141869+0.158895i
3.867	0.142808+0.157938i
3.868	0.14374+0.156975i
3.869	0.144666+0.156006i
3.87	0.145585+0.155032i
3.871	0.146497+0.154052i
3.872	0.147403+0.153068i
3.873	0.148303+0.152078i
3.874	0.149196+0.151082i
3.875	0.150082+0.150082i
3.876	0.150962+0.149076i
3.877	0.151835+0.148066i
3.878	0.152701+0.14705i
3.879	0.15356+0.146029i
3.88	0.154413+0.145003i
3.881	0.155259+0.143973i
3.882	0.156098+0.142937i
3.883	0.15693+0.141897i
3.884	0.157756+0.140852i
3.885	0.158574+0.139802i
3.886	0.159385+0.138747i
3.887	0.16019+0.137688i
3.888	0.160988+0.136624i
3.889	0.161778+0.135556i
3.89	0.162562+0.134483i
3.891	0.163338+0.133405i
3.892	0.164107+0.132323i
3.893	0.16487+0.131237i
3.894	0.165625+0.130147i
3.895	0.166372+0.129052i
3.896	0.167113+0.127953i
3.897	0.167847+0.126849i
3.898	0.168573+0.125742i
3.899	0.169292+0.12463i
3.9	0.170004+0.123515i
3.901	0.170708+0.122395i
3.902	0.171405+0.121272i
3.903	0.172095+0.120144i
3.904	0.172777+0.119013i
3.905	0.173452+0.117878i
3.906	0.17412+0.116739i
3.907	0.17478+0.115597i
3.908	0.175433+0.11445i
3.909	0.176078+0.1133i
3.91	0.176715+0.112147i
3.911	0.177346+0.11099i
3.912	0.177968+0.10983i
3.913	0.178583+0.108666i
3.914	0.179191+0.107499i
3.915	0.179791+0.106328i
3.916	0.180383+0.105154i
3.917	0.180968+0.103977i
3.918	0.181545+0.102797i
3.919	0.182115+0.101614i
3.92	0.182676+0.100427i
3.921	0.18323+0.0992377i
3.922	0.183777+0.0980453i
3.923	0.184316+0.0968499i
3.924	0.184846+0.0956516i
3.925	0.18537+0.0944505i
3.926	0.185885+0.0932467i
3.927	0.186393+0.0920401i
3.928	0.186893+0.0908308i
3.929	0.187385+0.0896188i
3.93	0.187869+0.0884043i
3.931	0.188345+0.0871873i
3.932	0.188814+0.0859678i
3.933	0.189274+0.0847459i
3.934	0.189727+0.0835215i
3.935	0.190172+0.0822949i
3.936	0.190609+0.0810659i
3.937	0.191038+0.0798348i
3.938	0.19146+0.0786014i
3.939	0.191873+0.0773659i
3.94	0.192278+0.0761284i
3.941	0.192676+0.0748888i
3.942	0.193065+0.0736473i
3.943	0.193447+0.0724038i
3.944	0.19382+0.0711584i
3.945	0.194186+0.0699113i
3.946	0.194544+0.0686623i
3.947	0.194893+0.0674116i
3.948	0.195235+0.0661593i
3.949	0.195568+0.0649053i
3.95	0.195894+0.0636498i
3.951	0.196212+0.0623928i
3.952	0.196521+0.0611342i
3.953	0.196823+0.0598743i
3.954	0.197116+0.058613i
3.955	0.197401+0.0573504i
3.956	0.197679+0.0560865i
3.957	0.197948+0.0548214i
3.958	0.198209+0.0535552i
3.959	0.198462+0.0522878i
3.96	0.198708+0.0510194i
3.961	0.198945+0.04975i
3.962	0.199174+0.0484796i
3.963	0.199395+0.0472084i
3.964	0.199607+0.0459362i
3.965	0.199812+0.0446633i
3.966	0.200009+0.0433896i
3.967	0.200197+0.0421152i
3.968	0.200378+0.0408402i
3.969	0.20055+0.0395645i
3.97	0.200715+0.0382883i
3.971	0.200871+0.0370117i
3.972	0.201019+0.0357345i
3.973	0.201159+0.034457i
3.974	0.201291+0.0331792i
3.975	0.201415+0.031901i
3.976	0.201531+0.0306226i
3.977	0.201639+0.029344i
3.978	0.201738+0.0280653i
3.979	0.20183+0.0267864i
3.98	0.201913+0.0255076i
3.981	0.201989+0.0242287i
3.982	0.202056+0.02295i
3.983	0.202116+0.0216713i
3.984	0.202167+0.0203928i
3.985	0.20221+0.0191145i
3.986	0.202245+0.0178365i
3.987	0.202272+0.0165587i
3.988	0.202292+0.0152814i
3.989	0.202303+0.0140045i
3.99	0.202306+0.012728i
3.991	0.202301+0.011452i
3.992	0.202288+0.0101767i
3.993	0.202267+0.0089019i
3.994	0.202238+0.0076278i
3.995	0.202201+0.00635442i
3.996	0.202156+0.0050818i
3.997	0.202103+0.00381i
3.998	0.202042+0.00253907i
3.999	0.201973+0.00126905i
4	0.201897+1.97802e-16i
4.001	0.201812-0.00126804i
4.002	0.201719-0.00253501i
4.003	0.201619-0.00380087i
4.004	0.20151-0.00506557i
4.005	0.201394-0.00632905i
4.006	0.201269-0.00759128i
4.007	0.201137-0.00885219i
4.008	0.200997-0.0101117i
4.009	0.200849-0.0113699i
4.01	0.200694-0.0126266i
4.011	0.20053-0.0138818i
4.012	0.200359-0.0151354i
4.013	0.20018-0.0163874i
4.014	0.199993-0.0176378i
4.015	0.199798-0.0188865i
4.016	0.199596-0.0201334i
4.017	0.199385-0.0213786i
4.018	0.199167-0.0226218i
4.019	0.198942-0.0238633i
4.02	0.198708-0.0251027i
4.021	0.198467-0.0263402i
4.022	0.198219-0.0275756i
4.023	0.197962-0.028809i
4.024	0.197698-0.0300402i
4.025	0.197427-0.0312693i
4.026	0.197147-0.0324962i
4.027	0.196861-0.0337207i
4.028	0.196566-0.034943i
4.029	0.196264-0.0361629i
4.03	0.195955-0.0373804i
4.031	0.195638-0.0385954i
4.032	0.195313-0.0398079i
4.033	0.194981-0.0410179i
4.034	0.194642-0.0422253i
4.035	0.194295-0.0434301i
4.036	0.193941-0.0446321i
4.037	0.193579-0.0458315i
4.038	0.19321-0.047028i
4.039	0.192833-0.0482218i
4.04	0.19245-0.0494127i
4.041	0.192059-0.0506006i
4.042	0.19166-0.0517856i
4.043	0.191254-0.0529677i
4.044	0.190841-0.0541466i
4.045	0.190421-0.0553225i
4.046	0.189994-0.0564953i
4.047	0.189559-0.0576648i
4.048	0.189118-0.0588312i
4.049	0.188669-0.0599943i
4.05	0.188213-0.0611541i
4.051	0.18775-0.0623105i
4.052	0.18728-0.0634635i
4.053	0.186802-0.0646131i
4.054	0.186318-0.0657593i
4.055	0.185827-0.0669019i
4.056	0.185329-0.0680409i
4.057	0.184824-0.0691763i
4.058	0.184312-0.0703081i
4.059	0.183793-0.0714362i
4.06	0.183267-0.0725605i
4.061	0.182734-0.0736811i
4.062	0.182195-0.0747979i
4.063	0.181649-0.0759108i
4.064	0.181096-0.0770198i
4.065	0.180536-0.0781249i
4.066	0.17997-0.079226i
4.067	0.179396-0.0803231i
4.068	0.178817-0.0814161i
4.069	0.17823-0.082505i
4.07	0.177637-0.0835898i
4.071	0.177038-0.0846704i
4.072	0.176432-0.0857467i
4.073	0.175819-0.0868189i
4.074	0.1752-0.0878867i
4.075	0.174575-0.0889502i
4.076	0.173943-0.0900093i
4.077	0.173304-0.091064i
4.078	0.17266-0.0921142i
4.079	0.172009-0.09316i
4.08	0.171351-0.0942012i
4.081	0.170688-0.0952379i
4.082	0.170018-0.0962699i
4.083	0.169342-0.0972973i
4.084	0.16866-0.0983201i
4.085	0.167972-0.0993381i
4.086	0.167277-0.100351i
4.087	0.166577-0.10136i
4.088	0.16587-0.102364i
4.089	0.165158-0.103362i
4.09	0.164439-0.104356i
4.091	0.163715-0.105345i
4.092	0.162984-0.106329i
4.093	0.162248-0.107308i
4.094	0.161506-0.108282i
4.095	0.160758-0.109251i
4.096	0.160005-0.110215i
4.097	0.159245-0.111174i
4.098	0.15848-0.112127i
4.099	0.15771-0.113076i
4.1	0.156933-0.114019i
4.101	0.156151-0.114956i
4.102	0.155364-0.115889i
4.103	0.154571-0.116816i
4.104	0.153772-0.117738i
4.105	0.152968-0.118654i
4.106	0.152159-0.119565i
4.107	0.151344-0.120471i
4.108	0.150524-0.121371i
4.109	0.149698-0.122265i
4.11	0.148868-0.123154i
4.111	0.148032-0.124037i
4.112	0.14719-0.124915i
4.113	0.146344-0.125787i
4.114	0.145493-0.126653i
4.115	0.144636-0.127514i
4.116	0.143775-0.128369i
4.117	0.142908-0.129218i
4.118	0.142036-0.130061i
4.119	0.14116-0.130899i
4.12	0.140279-0.13173i
4.121	0.139392-0.132556i
4.122	0.138501-0.133376i
4.123	0.137606-0.13419i
4.124	0.136705-0.134998i
4.125	0.1358-0.1358i
4.126	0.13489-0.136596i
4.127	0.133975-0.137386i
4.128	0.133056-0.138169i
4.129	0.132133-0.138947i
4.13	0.131205-0.139719i
4.131	0.130272-0.140484i
4.132	0.129335-0.141243i
4.133	0.128394-0.141996i
4.134	0.127448-0.142743i
4.135	0.126498-0.143484i
4.136	0.125544-0.144218i
4.137	0.124585-0.144946i
4.138	0.123623-0.145668i
4.139	0.122656-0.146383i
4.14	0.121685-0.147092i
4.141	0.12071-0.147794i
4.142	0.119731-0.14849i
4.143	0.118748-0.14918i
4.144	0.117761-0.149863i
4.145	0.116771-0.15054i
4.146	0.115776-0.15121i
4.147	0.114778-0.151874i
4.148	0.113776-0.152531i
4.149	0.11277-0.153182i
4.15	0.111761-0.153826i
4.151	0.110748-0.154463i
4.152	0.109731-0.155094i
4.153	0.108711-0.155718i
4.154	0.107688-0.156335i
4.155	0.10666-0.156946i
4.156	0.10563-0.15755i
4.157	0.104596-0.158147i
4.158	0.103559-0.158738i
4.159	0.102519-0.159322i
4.16	0.101475-0.159899i
4.161	0.100428-0.160469i
4.162	0.099378-0.161032i
4.163	0.0983249-0.161589i
4.164	0.0972688-0.162139i
4.165	0.0962096-0.162682i
4.166	0.0951475-0.163218i
4.167	0.0940825-0.163747i
4.168	0.0930146-0.164269i
4.169	0.0919438-0.164784i
4.17	0.0908703-0.165292i
4.171	0.089794-0.165794i
4.172	0.088715-0.166288i
4.173	0.0876334-0.166776i
4.174	0.0865492-0.167256i
4.175	0.0854624-0.167729i
4.176	0.0843731-0.168196i
4.177	0.0832813-0.168655i
4.178	0.0821871-0.169107i
4.179	0.0810905-0.169553i
4.18	0.0799916-0.169991i
4.181	0.0788903-0.170422i
4.182	0.0777869-0.170846i
4.183	0.0766812-0.171263i
4.184	0.0755734-0.171672i
4.185	0.0744635-0.172075i
4.186	0.0733515-0.17247i
4.187	0.0722375-0.172859i
4.188	0.0711215-0.17324i
4.189	0.0700036-0.173614i
4.19	0.0688838-0.173981i
4.191	0.0677622-0.17434i
4.192	0.0666388-0.174693i
4.193	0.0655137-0.175038i
4.194	0.0643868-0.175376i
4.195	0.0632583-0.175707i
4.196	0.0621282-0.17603i
4.197	0.0609966-0.176347i
4.198	0.0598634-0.176656i
4.199	0.0587288-0.176958i
4.2	0.0575927-0.177252i
4.201	0.0564553-0.17754i
4.202	0.0553165-0.17782i
4.203	0.0541765-0.178092i
4.204	0.0530352-0.178358i
4.205	0.0518928-0.178616i
4.206	0.0507492-0.178867i
4.207	0.0496045-0.179111i
4.208	0.0484588-0.179347i
4.209	0.047312-0.179576i
4.21	0.0461643-0.179798i
4.211	0.0450157-0.180013i
4.212	0.0438662-0.18022i
4.213	0.0427159-0.18042i
4.214	0.0415648-0.180612i
4.215	0.040413-0.180797i
4.216	0.0392605-0.180975i
4.217	0.0381074-0.181146i
4.218	0.0369537-0.181309i
4.219	0.0357995-0.181465i
4.22	0.0346447-0.181614i
4.221	0.0334895-0.181755i
4.222	0.0323339-0.181889i
4.223	0.031178-0.182016i
4.224	0.0300217-0.182136i
4.225	0.0288652-0.182248i
4.226	0.0277085-0.182353i
4.227	0.0265516-0.18245i
4.228	0.0253945-0.18254i
4.229	0.0242374-0.182623i
4.23	0.0230802-0.182699i
4.231	0.0219231-0.182767i
4.232	0.020766-0.182828i
4.233	0.019609-0.182882i
4.234	0.0184521-0.182928i
4.235	0.0172955-0.182967i
4.236	0.0161391-0.182999i
4.237	0.014983-0.183024i
4.238	0.0138272-0.183041i
4.239	0.0126718-0.183051i
4.24	0.0115168-0.183054i
4.241	0.0103622-0.183049i
4.242	0.00920823-0.183038i
4.243	0.00805477-0.183019i
4.244	0.00690192-0.182992i
4.245	0.00574972-0.182959i
4.246	0.00459821-0.182918i
4.247	0.00344743-0.18287i
4.248	0.00229745-0.182815i
4.249	0.00114829-0.182753i
4.25	-1.34347e-16-0.182684i
4.251	-0.00114737-0.182607i
4.252	-0.00229377-0.182523i
4.253	-0.00343917-0.182432i
4.254	-0.00458351-0.182334i
4.255	-0.00572676-0.182229i
4.256	-0.00686887-0.182116i
4.257	-0.00800979-0.181997i
4.258	-0.00914948-0.18187i
4.259	-0.0102879-0.181736i
4.26	-0.011425-0.181595i
4.261	-0.0125607-0.181447i
4.262	-0.0136951-0.181292i
4.263	-0.014828-0.18113i
4.264	-0.0159593-0.180961i
4.265	-0.0170892-0.180785i
4.266	-0.0182175-0.180602i
4.267	-0.0193441-0.180411i
4.268	-0.0204691-0.180214i
4.269	-0.0215924-0.18001i
4.27	-0.0227139-0.179799i
4.271	-0.0238336-0.179581i
4.272	-0.0249515-0.179356i
4.273	-0.0260675-0.179124i
4.274	-0.0271815-0.178885i
4.275	-0.0282936-0.178639i
4.276	-0.0294037-0.178386i
4.277	-0.0305118-0.178127i
